Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_46084,USER_4514,69.0,POS,2023-01-12 23:44:00,56970.47,Mobile,New York,Travel,0,0,3,237.93,0,Mastercard,229,3419.4,Biometric,0.2541,0,0
TXN_28794,USER_3233,70.2,Bank Transfer,2023-09-20 01:22:00,21854.14,Tablet,Mumbai,Electronics,0,0,4,495.57,1,Mastercard,207,2242.3,PIN,0.5107,1,0
TXN_14364,USER_3920,43.66,POS,2023-07-20 11:43:00,8028.5,Tablet,London,Restaurants,0,0,5,457.42,4,Visa,218,1829.19,Password,0.2198,0,1
TXN_48837,USER_5489,129.67,ATM Withdrawal,2023-08-16 00:43:00,49790.65,Tablet,London,Clothing,0,0,14,162.09,1,Discover,168,318.5,Password,0.3748,0,0
TXN_8117,USER_1840,15.23,Bank Transfer,2023-02-19 12:58:00,77678.19,Mobile,New York,Travel,0,0,6,367.79,1,Visa,83,1031.89,Biometric,0.1421,0,0
TXN_31415,USER_9347,256.08,Online,2023-12-03 22:40:00,40824.25,Tablet,Sydney,Groceries,0,0,4,190.83,3,Visa,224,1723.73,Biometric,0.1977,0,0
TXN_20429,USER_1822,95.77,POS,2023-10-14 12:35:00,59304.85,Tablet,Tokyo,Restaurants,0,0,3,470.6,0,Mastercard,162,2036.07,OTP,0.8076,0,0
TXN_43881,USER_4766,162.0,POS,2023-11-16 05:29:00,74090.21,Mobile,Tokyo,Electronics,0,0,1,383.31,3,Discover,32,2289.62,PIN,0.9003,0,1
TXN_45244,USER_4861,5.76,Online,2023-08-21 10:42:00,14361.25,Mobile,New York,Restaurants,0,0,12,60.53,2,Amex,76,1686.83,PIN,0.2218,0,0
TXN_8167,USER_8338,157.91,Online,2023-03-12 03:11:00,77795.83,Mobile,Sydney,Travel,0,0,14,250.89,2,Discover,217,2820.17,Password,0.9912,1,1
TXN_32600,USER_2190,104.86,Online,2023-07-01 10:43:00,53519.04,Laptop,Tokyo,Groceries,0,0,7,361.17,0,Amex,196,1214.14,Biometric,0.7231,0,0
TXN_12089,USER_4177,15.71,POS,2023-03-18 18:09:00,895.19,Tablet,New York,Clothing,0,0,10,98.58,4,Discover,231,2904.28,OTP,0.9005,0,1
TXN_8066,USER_5242,132.6,Online,2023-07-23 10:38:00,63639.29,Mobile,Tokyo,Electronics,0,1,13,306.64,1,Mastercard,134,1552.18,OTP,0.5856,0,0
TXN_45009,USER_7978,43.86,POS,2023-01-21 03:50:00,73756.9,Laptop,New York,Travel,0,0,1,373.24,3,Visa,116,509.44,Biometric,0.1561,0,0
TXN_26240,USER_9214,149.71,Online,2023-04-27 20:00:00,48208.39,Tablet,Mumbai,Clothing,0,0,3,353.14,4,Amex,13,2625.98,Biometric,0.8401,0,1
TXN_24437,USER_6583,44.64,POS,2023-07-07 07:17:00,44809.34,Laptop,Mumbai,Groceries,0,0,2,231.76,4,Mastercard,172,1485.15,OTP,0.839,0,1
TXN_1476,USER_1552,100.51,ATM Withdrawal,2023-09-03 13:33:00,26885.62,Laptop,London,Travel,0,0,1,14.81,4,Discover,186,1761.03,OTP,0.0882,0,1
TXN_47135,USER_3178,58.46,ATM Withdrawal,2023-11-11 08:13:00,80804.46,Tablet,New York,Clothing,0,1,11,482.81,3,Mastercard,133,3393.51,Biometric,0.7835,0,0
TXN_11628,USER_1796,29.11,POS,2023-03-26 04:41:00,82771.83,Tablet,Mumbai,Clothing,0,0,7,142.02,0,Visa,22,553.95,Password,0.2993,0,0
TXN_13105,USER_1541,241.27,POS,2023-09-08 19:54:00,21463.06,Laptop,Sydney,Electronics,0,0,9,201.16,2,Mastercard,23,2812.29,Password,0.9124,0,1
TXN_15162,USER_1105,78.11,Online,2023-06-21 20:16:00,92525.89,Mobile,Sydney,Clothing,0,1,10,490.84,3,Amex,126,2450.58,OTP,0.7412,0,0
TXN_33897,USER_4488,29.91,Bank Transfer,2023-01-31 05:21:00,87191.74,Mobile,Mumbai,Restaurants,0,1,14,433.98,1,Discover,221,4712.14,Biometric,0.6013,0,0
TXN_50,USER_4943,12.12,ATM Withdrawal,2023-07-24 02:47:00,95064.14,Mobile,London,Travel,0,0,9,172.32,4,Mastercard,24,2419.86,OTP,0.7967,0,1
TXN_19984,USER_3183,187.25,Bank Transfer,2023-02-16 06:08:00,15715.25,Mobile,Sydney,Restaurants,0,0,7,281.7,3,Discover,40,4547.19,PIN,0.1693,0,0
TXN_49960,USER_2433,59.65,ATM Withdrawal,2023-09-03 21:37:00,93332.68,Mobile,Sydney,Travel,0,0,8,68.1,2,Mastercard,153,4882.12,OTP,0.7811,0,0
TXN_29379,USER_6378,269.82,Bank Transfer,2023-08-07 17:40:00,71729.98,Mobile,Mumbai,Travel,0,0,2,446.46,2,Visa,80,193.31,OTP,0.9059,1,1
TXN_38112,USER_6430,136.26,ATM Withdrawal,2023-10-11 13:11:00,24244.31,Laptop,London,Travel,0,0,14,141.43,0,Discover,110,3392.16,Password,0.3408,0,0
TXN_27028,USER_2587,159.12,Bank Transfer,2023-08-09 04:55:00,41486.28,Laptop,Sydney,Restaurants,0,1,1,59.19,2,Discover,28,3769.68,Password,0.3101,0,0
TXN_20782,USER_3089,79.92,ATM Withdrawal,2023-07-27 19:05:00,16418.08,Tablet,Tokyo,Groceries,0,1,1,392.61,3,Amex,125,4098.49,Password,0.3845,0,0
TXN_23797,USER_9828,105.21,ATM Withdrawal,2023-04-11 16:51:00,70394.18,Tablet,Mumbai,Travel,0,0,9,46.84,4,Discover,137,3315.84,Biometric,0.4974,0,1
TXN_31449,USER_5946,88.72,Bank Transfer,2023-06-14 15:29:00,29910.97,Mobile,Tokyo,Travel,0,0,5,259.91,4,Discover,89,4228.8,Password,0.7179,0,1
TXN_47153,USER_9017,5.99,Bank Transfer,2023-11-03 18:07:00,37430.24,Mobile,New York,Travel,0,0,14,139.75,2,Mastercard,101,3856.97,Biometric,0.8481,0,0
TXN_8916,USER_5349,94.16,POS,2023-10-26 22:18:00,62904.27,Laptop,New York,Groceries,0,0,3,463.06,4,Mastercard,173,727.18,Password,0.1171,1,1
TXN_21142,USER_3962,165.79,POS,2023-09-30 15:37:00,24150.86,Laptop,Tokyo,Travel,0,0,14,448.7,0,Mastercard,235,3560.83,PIN,0.9345,1,1
TXN_40232,USER_8757,207.03,POS,2023-09-05 22:26:00,36194.71,Tablet,Mumbai,Travel,0,0,14,420.87,4,Discover,173,2731.89,Password,0.6954,0,1
TXN_27381,USER_9623,16.37,Online,2023-03-02 13:06:00,99201.71,Laptop,Tokyo,Groceries,0,0,1,143.82,4,Mastercard,114,1108.77,Biometric,0.2622,0,1
TXN_8689,USER_9107,4.81,Bank Transfer,2023-08-19 10:12:00,3186.63,Tablet,London,Travel,0,0,1,410.13,4,Mastercard,234,4915.17,OTP,0.8924,0,1
TXN_33854,USER_2625,71.76,Online,2023-09-06 04:26:00,31892.74,Tablet,Sydney,Restaurants,0,0,8,487.35,2,Discover,219,554.39,OTP,0.3176,0,0
TXN_44863,USER_2444,133.03,Online,2023-11-04 14:26:00,50612.97,Mobile,Tokyo,Groceries,0,0,10,377.97,1,Mastercard,155,4439.75,Biometric,0.2235,0,0
TXN_20501,USER_9009,143.07,Bank Transfer,2023-08-30 21:16:00,39155.63,Laptop,Mumbai,Electronics,0,0,7,450.21,0,Visa,181,2314.88,OTP,0.4601,0,0
TXN_21788,USER_8175,42.03,ATM Withdrawal,2023-07-12 15:04:00,1973.4,Mobile,New York,Clothing,0,0,12,138.63,3,Amex,140,1051.02,Password,0.9949,0,1
TXN_9218,USER_3577,18.57,POS,2023-04-27 06:40:00,53471.75,Laptop,Sydney,Clothing,0,1,12,295.77,3,Mastercard,35,3388.48,OTP,0.9701,0,1
TXN_26694,USER_8841,149.62,POS,2023-10-08 19:25:00,83515.69,Laptop,New York,Clothing,1,0,10,143.79,2,Mastercard,182,883.02,Password,0.4025,1,0
TXN_10977,USER_6298,293.9,Online,2023-12-27 18:27:00,74156.84,Mobile,Tokyo,Electronics,0,1,8,455.19,4,Discover,105,3701.54,Password,0.2866,0,1
TXN_43010,USER_9656,5.29,POS,2023-03-20 04:34:00,84561.1,Mobile,Tokyo,Clothing,0,0,8,139.94,1,Discover,28,4613.2,Biometric,0.8454,0,0
TXN_25099,USER_2455,1.89,ATM Withdrawal,2023-07-22 11:33:00,77065.58,Mobile,London,Travel,0,0,9,143.54,1,Mastercard,128,532.27,OTP,0.4754,0,0
TXN_18258,USER_9989,180.79,POS,2023-12-06 18:08:00,27840.04,Mobile,London,Restaurants,0,0,4,203.71,3,Amex,35,3777.95,Password,0.4749,0,0
TXN_12631,USER_2946,7.49,POS,2023-01-03 09:16:00,65662.2,Tablet,New York,Restaurants,0,0,4,40.36,3,Discover,82,1707.53,OTP,0.7445,0,0
TXN_46446,USER_3283,79.08,ATM Withdrawal,2023-06-29 10:44:00,22116.58,Laptop,London,Restaurants,0,0,9,200.21,2,Amex,176,3815.09,Password,0.3485,0,0
TXN_25823,USER_4343,152.62,Online,2023-02-26 20:57:00,6145.91,Mobile,Mumbai,Restaurants,0,0,7,116.05,2,Visa,151,339.75,OTP,0.3967,1,0
TXN_9012,USER_7981,30.76,POS,2023-10-02 14:36:00,3064.92,Laptop,Tokyo,Groceries,0,0,6,164.3,1,Mastercard,171,4083.25,OTP,0.9218,0,1
TXN_4260,USER_3710,48.26,Online,2023-10-05 22:54:00,28346.13,Laptop,Tokyo,Clothing,0,0,11,232.38,3,Discover,223,726.05,Password,0.8839,1,1
TXN_5027,USER_8099,61.99,ATM Withdrawal,2023-06-26 11:06:00,35953.43,Tablet,Sydney,Travel,0,0,11,456.62,4,Visa,212,2956.31,OTP,0.9657,1,1
TXN_40723,USER_9632,60.39,Online,2023-07-29 10:03:00,35055.3,Mobile,New York,Clothing,0,0,1,366.46,1,Amex,149,4296.25,PIN,0.7501,0,0
TXN_20193,USER_8816,116.25,POS,2023-05-26 16:32:00,99601.92,Tablet,Tokyo,Travel,0,1,1,170.82,1,Amex,233,1432.21,PIN,0.0043,0,0
TXN_14620,USER_7827,221.07,ATM Withdrawal,2023-09-23 19:53:00,60185.78,Laptop,Mumbai,Groceries,0,0,2,405.28,0,Amex,165,1522.16,Biometric,0.4432,0,0
TXN_15993,USER_8670,23.94,ATM Withdrawal,2023-07-15 06:41:00,34046.86,Laptop,Sydney,Travel,0,0,3,430.89,1,Visa,109,653.76,OTP,0.7958,0,0
TXN_37982,USER_5439,225.0,Bank Transfer,2023-03-03 20:06:00,8599.23,Laptop,London,Travel,0,0,6,62.26,3,Visa,212,1050.53,Biometric,0.2968,0,0
TXN_37943,USER_4522,36.98,Online,2023-05-21 00:48:00,4865.84,Tablet,Mumbai,Clothing,0,0,5,132.21,1,Discover,163,997.03,PIN,0.8139,0,0
TXN_9360,USER_2118,3.18,POS,2023-02-11 01:26:00,91967.39,Mobile,London,Clothing,0,0,1,386.53,4,Mastercard,99,4029.99,Password,0.1474,0,1
TXN_39330,USER_1108,70.36,Bank Transfer,2023-05-17 07:00:00,64871.54,Tablet,Mumbai,Electronics,0,0,10,371.46,1,Discover,6,838.27,Biometric,0.3489,0,0
TXN_41694,USER_9212,65.27,Online,2023-07-04 07:34:00,54673.75,Tablet,Sydney,Groceries,0,0,11,203.99,4,Amex,24,4490.62,OTP,0.9848,0,1
TXN_29024,USER_1823,85.66,Bank Transfer,2023-01-11 04:44:00,27410.01,Mobile,Tokyo,Travel,0,0,4,359.29,1,Visa,12,170.13,Biometric,0.2039,0,0
TXN_13646,USER_1191,92.96,Online,2023-09-07 23:07:00,72263.2,Tablet,Tokyo,Restaurants,0,0,8,361.34,2,Mastercard,97,4116.92,OTP,0.7025,0,0
TXN_9157,USER_2515,109.84,POS,2023-09-14 23:27:00,99337.79,Tablet,Mumbai,Groceries,0,0,10,15.38,0,Discover,67,3203.85,PIN,0.9827,0,1
TXN_1223,USER_8069,2.93,Online,2023-06-28 22:44:00,95702.1,Tablet,New York,Electronics,0,0,9,32.22,1,Visa,173,1534.95,Password,0.5092,0,0
TXN_3625,USER_8739,76.36,POS,2023-03-18 17:07:00,49602.66,Laptop,Tokyo,Groceries,0,0,8,128.4,4,Amex,222,3629.03,PIN,0.6835,1,1
TXN_3360,USER_3849,42.23,Bank Transfer,2023-04-10 09:02:00,73403.77,Laptop,Tokyo,Clothing,0,0,13,173.6,0,Visa,206,3876.27,Password,0.0123,0,0
TXN_40202,USER_2468,13.01,POS,2023-08-05 02:26:00,94807.75,Laptop,Sydney,Travel,1,0,12,364.03,2,Discover,164,3380.12,Biometric,0.4267,0,0
TXN_15365,USER_6577,228.56,ATM Withdrawal,2023-12-25 03:39:00,28687.6,Tablet,Tokyo,Clothing,0,1,9,419.1,1,Mastercard,136,2868.75,Biometric,0.5744,1,0
TXN_35190,USER_9432,315.17,Online,2023-11-11 10:25:00,89060.29,Tablet,New York,Travel,0,0,1,20.72,4,Mastercard,202,1661.58,Biometric,0.8316,0,1
TXN_43985,USER_5136,8.15,Online,2023-06-16 06:24:00,51188.86,Mobile,Tokyo,Clothing,0,0,14,315.28,3,Visa,34,4575.21,Password,0.3022,0,0
TXN_17314,USER_6690,237.02,Online,2023-05-28 15:46:00,82365.7,Tablet,Mumbai,Travel,0,0,14,165.74,2,Visa,83,775.77,OTP,0.8307,0,0
TXN_23636,USER_3768,34.47,Bank Transfer,2023-09-22 02:08:00,54366.59,Laptop,Mumbai,Clothing,0,0,1,285.96,0,Visa,167,2044.48,Password,0.7386,1,0
TXN_23031,USER_9705,142.85,POS,2023-02-08 15:35:00,92603.57,Tablet,London,Groceries,0,0,13,214.48,3,Discover,206,4923.58,OTP,0.9137,0,1
TXN_16910,USER_7084,46.15,Online,2023-05-27 07:22:00,70450.6,Laptop,Sydney,Restaurants,0,0,12,472.35,1,Visa,184,2803.8,Biometric,0.9394,0,1
TXN_11201,USER_1071,16.2,POS,2023-01-06 00:59:00,47435.33,Tablet,Sydney,Clothing,0,0,8,225.51,4,Amex,35,2670.91,OTP,0.3084,0,1
TXN_16146,USER_2466,179.22,ATM Withdrawal,2023-05-04 00:53:00,10459.9,Mobile,Mumbai,Clothing,0,0,14,384.73,3,Visa,237,2473.98,PIN,0.645,0,0
TXN_14305,USER_8000,56.15,POS,2023-03-25 21:20:00,45580.12,Mobile,New York,Clothing,0,0,13,144.97,3,Visa,122,1331.56,Biometric,0.4006,1,0
TXN_982,USER_1951,32.53,POS,2023-07-26 15:33:00,61527.84,Mobile,Mumbai,Restaurants,0,0,2,376.62,4,Discover,194,2795.78,Biometric,0.8065,0,1
TXN_5023,USER_2605,218.38,ATM Withdrawal,2023-06-11 02:33:00,97627.18,Laptop,Mumbai,Travel,0,0,12,347.77,0,Visa,5,3864.23,OTP,0.6944,0,0
TXN_24930,USER_2265,66.74,POS,2023-08-03 00:46:00,43594.13,Tablet,London,Restaurants,0,0,2,120.35,3,Visa,31,362.88,Biometric,0.107,1,0
TXN_39333,USER_4360,132.36,Bank Transfer,2023-09-24 15:04:00,30995.05,Laptop,London,Travel,0,0,1,323.75,0,Mastercard,175,2112.86,Biometric,0.4379,1,0
TXN_24507,USER_8599,48.04,Online,2023-06-30 15:54:00,66389.92,Mobile,Sydney,Restaurants,0,0,3,245.7,1,Mastercard,118,1614.5,PIN,0.7433,1,0
TXN_4752,USER_5675,25.94,ATM Withdrawal,2023-09-25 19:37:00,14363.16,Laptop,Mumbai,Electronics,0,0,1,272.53,1,Discover,67,1374.14,PIN,0.261,0,0
TXN_49470,USER_9983,39.4,POS,2023-12-15 06:57:00,6015.88,Mobile,New York,Clothing,0,0,14,359.0,4,Visa,206,1581.31,PIN,0.3215,1,1
TXN_41040,USER_9955,30.19,POS,2023-08-30 01:43:00,88221.69,Tablet,New York,Groceries,1,0,13,198.02,4,Mastercard,9,3197.21,OTP,0.4534,0,1
TXN_25282,USER_9318,50.84,ATM Withdrawal,2023-06-27 06:44:00,13624.93,Mobile,London,Electronics,0,1,7,135.77,3,Visa,154,2653.27,Password,0.086,1,0
TXN_26040,USER_5332,23.64,POS,2023-08-12 05:49:00,54185.12,Mobile,Mumbai,Groceries,0,0,11,447.85,4,Discover,90,4846.09,Password,0.3227,0,1
TXN_19947,USER_3431,20.87,POS,2023-04-30 19:33:00,45789.75,Mobile,Sydney,Groceries,0,0,13,115.55,0,Mastercard,119,936.65,Biometric,0.578,0,0
TXN_44115,USER_8502,111.16,POS,2023-02-10 00:29:00,84729.78,Tablet,London,Groceries,0,0,7,418.9,3,Discover,57,3249.66,PIN,0.797,0,0
TXN_31676,USER_1097,8.1,Online,2023-11-16 16:45:00,46803.69,Tablet,New York,Clothing,0,1,3,309.52,4,Mastercard,22,2373.04,OTP,0.6919,1,1
TXN_21849,USER_2634,43.21,Bank Transfer,2023-01-03 11:54:00,12912.22,Tablet,London,Clothing,0,1,13,289.52,1,Amex,70,4500.04,Password,0.8906,0,1
TXN_15231,USER_4577,64.96,ATM Withdrawal,2023-01-29 09:59:00,12563.39,Laptop,London,Electronics,0,0,3,335.65,4,Amex,147,2309.86,Password,0.0261,1,1
TXN_21242,USER_5424,10.16,Online,2023-10-22 04:40:00,87975.1,Mobile,New York,Restaurants,0,0,4,258.25,0,Visa,193,546.98,Password,0.5338,0,0
TXN_414,USER_6387,140.06,Online,2023-01-03 10:03:00,40117.48,Tablet,London,Electronics,0,0,11,56.04,2,Amex,186,1714.65,Password,0.4949,0,0
TXN_24133,USER_9496,144.0,ATM Withdrawal,2023-05-07 10:39:00,17215.59,Mobile,New York,Electronics,0,0,10,479.45,4,Mastercard,165,308.19,Password,0.0299,0,1
TXN_4671,USER_7360,32.04,Bank Transfer,2023-07-01 15:12:00,63254.96,Laptop,Sydney,Travel,0,0,4,399.58,2,Mastercard,91,1514.27,PIN,0.242,1,0
TXN_46961,USER_7482,20.58,Online,2023-06-30 17:11:00,61766.27,Mobile,Tokyo,Clothing,0,0,8,139.08,0,Amex,145,2083.89,OTP,0.6213,0,0
TXN_48058,USER_6275,10.29,ATM Withdrawal,2023-08-04 13:23:00,13627.96,Mobile,Mumbai,Travel,1,1,9,72.63,1,Discover,18,1888.55,OTP,0.3897,0,0
TXN_16433,USER_9848,13.68,POS,2023-12-15 14:54:00,1829.69,Laptop,Tokyo,Electronics,0,0,1,348.95,4,Visa,102,3456.19,Biometric,0.449,0,1
TXN_14242,USER_4729,32.03,ATM Withdrawal,2023-05-09 03:44:00,53539.18,Laptop,London,Groceries,0,0,11,425.62,3,Discover,58,568.22,PIN,0.4463,1,0
TXN_46886,USER_6844,25.15,Online,2023-09-02 16:52:00,11825.5,Mobile,New York,Groceries,0,0,12,19.03,2,Discover,59,4475.96,Password,0.7823,1,0
TXN_28925,USER_2643,54.42,POS,2023-08-17 21:11:00,26802.52,Mobile,Sydney,Groceries,0,0,4,430.03,3,Visa,129,3187.24,PIN,0.9849,0,1
TXN_46501,USER_7396,37.7,POS,2023-09-11 16:18:00,49912.09,Mobile,Tokyo,Restaurants,0,0,9,279.18,1,Visa,32,3991.93,Biometric,0.171,0,0
TXN_44406,USER_9239,33.98,ATM Withdrawal,2023-05-08 03:26:00,8392.77,Laptop,Sydney,Groceries,0,0,1,86.21,3,Visa,224,847.86,Biometric,0.8588,1,1
TXN_23055,USER_6417,134.3,POS,2023-02-25 18:08:00,10184.24,Tablet,Sydney,Electronics,0,1,2,229.65,3,Amex,150,2718.82,Biometric,0.5258,0,0
TXN_36987,USER_1857,122.97,ATM Withdrawal,2023-01-04 16:52:00,31267.87,Laptop,Tokyo,Groceries,0,0,14,322.6,0,Amex,102,4867.35,Password,0.6547,0,0
TXN_9586,USER_1916,59.06,POS,2023-12-09 12:55:00,81716.55,Tablet,Sydney,Clothing,0,0,5,309.85,4,Discover,217,4413.11,OTP,0.1718,0,1
TXN_8411,USER_7212,237.73,POS,2023-08-24 00:13:00,5112.66,Laptop,New York,Groceries,0,0,5,413.87,1,Amex,63,1491.68,Password,0.0573,1,0
TXN_33337,USER_8140,71.66,POS,2023-12-14 22:24:00,9565.01,Tablet,New York,Groceries,0,0,14,214.66,2,Mastercard,128,244.37,Biometric,0.4306,1,0
TXN_14919,USER_3470,111.55,Bank Transfer,2023-02-01 08:57:00,74306.44,Tablet,Tokyo,Restaurants,0,0,4,30.36,1,Discover,40,4451.02,OTP,0.0613,0,0
TXN_2860,USER_8016,171.49,Bank Transfer,2023-03-13 04:17:00,28913.3,Laptop,Tokyo,Clothing,0,0,7,37.02,4,Visa,5,1526.33,OTP,0.7503,0,1
TXN_23485,USER_1915,80.15,Bank Transfer,2023-06-20 19:52:00,68859.17,Laptop,Mumbai,Travel,0,0,11,347.12,4,Amex,133,2057.42,Password,0.3681,0,1
TXN_40183,USER_7836,340.24,Bank Transfer,2023-04-09 20:21:00,15980.66,Mobile,New York,Groceries,0,0,6,136.42,3,Visa,26,3723.96,Biometric,0.0707,0,0
TXN_12321,USER_9382,39.31,POS,2023-08-29 04:48:00,88290.26,Laptop,Mumbai,Clothing,0,0,2,56.72,4,Visa,189,3687.73,PIN,0.8534,0,1
TXN_38680,USER_7064,0.61,POS,2023-04-20 23:34:00,17632.78,Mobile,New York,Electronics,0,0,9,183.64,2,Visa,127,4501.92,OTP,0.6406,1,0
TXN_48988,USER_2749,17.97,Online,2023-01-19 05:25:00,4946.07,Mobile,Sydney,Clothing,0,0,1,238.91,2,Visa,193,2613.82,PIN,0.1512,0,0
TXN_28274,USER_6624,48.9,ATM Withdrawal,2023-02-13 19:55:00,15024.21,Tablet,New York,Clothing,0,0,7,148.57,4,Amex,173,140.61,OTP,0.0439,1,1
TXN_11643,USER_5866,20.97,POS,2023-06-15 21:20:00,39921.19,Tablet,London,Restaurants,0,0,13,365.09,4,Discover,122,2930.09,OTP,0.715,0,1
TXN_49496,USER_8301,62.18,Online,2023-07-06 05:00:00,97841.64,Tablet,Sydney,Travel,0,0,10,186.91,3,Visa,141,2071.9,PIN,0.9904,0,1
TXN_9338,USER_1023,8.58,Online,2023-10-06 17:24:00,7293.59,Mobile,Tokyo,Travel,0,0,6,181.25,3,Discover,82,4596.86,Biometric,0.9857,0,1
TXN_19920,USER_4868,53.68,Bank Transfer,2023-11-07 18:45:00,13757.81,Tablet,New York,Travel,0,0,10,347.06,3,Mastercard,127,4830.96,Biometric,0.2358,0,0
TXN_45262,USER_3274,37.5,ATM Withdrawal,2023-11-17 12:42:00,35965.79,Laptop,New York,Travel,0,0,1,354.22,0,Visa,88,3296.86,OTP,0.2104,0,0
TXN_26245,USER_5923,154.83,Online,2023-06-01 10:26:00,5616.12,Laptop,Sydney,Travel,0,0,9,494.22,2,Discover,2,3356.43,Password,0.1223,0,0
TXN_7660,USER_1939,362.71,ATM Withdrawal,2023-03-10 04:56:00,64928.55,Tablet,London,Electronics,0,0,3,180.92,4,Visa,56,2764.8,PIN,0.9177,1,1
TXN_41897,USER_8624,10.3,Bank Transfer,2023-12-09 02:00:00,97083.83,Laptop,Tokyo,Restaurants,0,0,8,183.93,3,Visa,160,4951.21,PIN,0.1064,0,0
TXN_18991,USER_1363,52.46,Online,2023-06-24 12:39:00,66753.06,Mobile,New York,Electronics,0,0,3,294.67,0,Amex,7,1577.96,OTP,0.7448,0,0
TXN_14498,USER_6965,397.22,POS,2023-05-28 06:36:00,75449.64,Mobile,Sydney,Clothing,0,0,3,30.6,0,Mastercard,196,2637.48,Password,0.8788,0,1
TXN_5948,USER_7856,18.26,Online,2023-02-12 16:57:00,76209.17,Tablet,Mumbai,Travel,0,1,5,283.73,1,Visa,40,564.51,Password,0.7568,0,0
TXN_49932,USER_4844,15.27,Online,2023-01-06 21:41:00,58603.64,Tablet,Sydney,Groceries,0,0,11,370.07,4,Discover,7,3453.01,Biometric,0.1584,0,1
TXN_44464,USER_2279,1.14,Bank Transfer,2023-05-05 05:29:00,36289.83,Laptop,Mumbai,Clothing,0,0,5,398.32,0,Mastercard,12,186.43,OTP,0.2982,0,0
TXN_9543,USER_1910,85.17,ATM Withdrawal,2023-03-07 01:24:00,57503.36,Laptop,New York,Electronics,0,0,12,435.24,1,Mastercard,153,2372.85,Biometric,0.9793,1,1
TXN_10349,USER_3517,28.71,Bank Transfer,2023-08-27 10:03:00,27188.49,Tablet,London,Groceries,0,0,4,364.76,4,Mastercard,143,612.92,Biometric,0.4886,1,1
TXN_38382,USER_2345,48.81,ATM Withdrawal,2023-08-02 07:40:00,42411.04,Laptop,Mumbai,Travel,0,0,14,280.78,1,Discover,145,4448.55,PIN,0.4501,0,0
TXN_30083,USER_5235,60.52,Online,2023-02-08 17:01:00,2645.02,Laptop,New York,Restaurants,0,0,13,443.14,4,Discover,26,4586.66,Biometric,0.6305,0,1
TXN_44186,USER_2260,200.9,Online,2023-07-20 15:46:00,50658.09,Mobile,Mumbai,Clothing,0,0,3,298.93,3,Mastercard,189,3219.47,Password,0.5531,0,0
TXN_30847,USER_1631,39.07,POS,2023-12-27 05:01:00,85095.83,Laptop,New York,Travel,0,0,2,101.53,1,Mastercard,201,4976.01,Password,0.8388,0,0
TXN_41858,USER_7771,153.74,Online,2023-08-09 01:40:00,75023.41,Tablet,London,Electronics,0,0,13,188.54,4,Amex,13,2151.44,Password,0.8615,0,1
TXN_22135,USER_4911,54.74,Bank Transfer,2023-02-13 13:00:00,53534.57,Mobile,Sydney,Clothing,0,1,10,270.36,0,Discover,6,53.16,PIN,0.9752,0,1
TXN_43727,USER_2958,59.57,Online,2023-07-26 03:51:00,43399.89,Tablet,New York,Travel,0,0,1,274.52,1,Visa,131,1533.32,PIN,0.2295,0,0
TXN_33712,USER_9217,125.07,Bank Transfer,2023-11-27 16:44:00,14539.26,Mobile,Mumbai,Clothing,0,0,14,317.03,4,Discover,81,4821.12,Biometric,0.0093,1,1
TXN_42777,USER_9713,17.53,Bank Transfer,2023-11-28 17:37:00,89977.46,Laptop,Mumbai,Groceries,0,0,1,248.02,3,Amex,12,977.11,Biometric,0.844,0,0
TXN_1989,USER_4271,37.96,Bank Transfer,2023-10-01 09:35:00,19469.36,Laptop,Mumbai,Travel,0,1,14,214.92,0,Mastercard,16,306.14,Password,0.3307,1,0
TXN_35681,USER_8747,51.35,ATM Withdrawal,2023-06-05 02:47:00,42747.09,Mobile,Tokyo,Travel,0,0,1,194.66,0,Amex,161,3152.83,Biometric,0.1547,1,0
TXN_21653,USER_4865,179.49,POS,2023-06-15 13:50:00,18246.44,Laptop,Sydney,Clothing,0,0,10,395.4,0,Discover,201,574.98,PIN,0.0274,0,0
TXN_13212,USER_7654,492.53,POS,2023-09-11 02:29:00,39673.76,Laptop,Mumbai,Groceries,0,0,9,356.82,1,Amex,75,3905.32,Password,0.8777,0,1
TXN_48887,USER_7388,6.28,POS,2023-09-05 04:48:00,85662.23,Tablet,London,Electronics,0,0,7,345.29,0,Mastercard,223,4588.38,Biometric,0.7161,0,0
TXN_2439,USER_1285,32.21,Online,2023-01-23 17:09:00,98930.62,Mobile,Tokyo,Clothing,1,0,12,241.05,4,Visa,14,769.55,OTP,0.5247,1,1
TXN_20461,USER_3870,28.12,Online,2023-03-19 06:26:00,80948.83,Tablet,New York,Electronics,0,0,8,102.91,4,Amex,233,3562.7,Password,0.36,1,1
TXN_31170,USER_4680,101.19,Online,2023-03-18 21:22:00,22054.2,Laptop,Sydney,Clothing,0,0,4,39.61,2,Discover,128,776.84,OTP,0.9964,1,1
